path,audio,transcription,english_transcription,intent_class,lang_id,intent_class_interpret,file_format,sampling_rate_ori,duration,wav2vec_predicted,wav2vec_inference_time
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bae9a963e11ccd901ce04.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bae9a963e11ccd901ce04.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.00024414,
        0.00024414,  0.00024414]), 'sampling_rate': 8000}",tell me about direct debit directed by want to return archery,tell me about direct debit directed by want to return archery,8,4,direct_debit,wav,8000,6.912018140589569,TELL ME ABOUT DIRECT DEBOTS SHOW MY DIRECT DEBOTS I WANT TO RETURN A DIRECT DEBOT,TELL ME ABOUT DIRECT DEBOTS SHOW MY DIRECT DEBOTS I WANT TO RETURN A DIRECT DEBOT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9df25f67b421554f63b9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9df25f67b421554f63b9.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00097656, 0.00048828,
       0.00024414]), 'sampling_rate': 8000}",can you provide me more information about direct debit,can you provide me more information about direct debit,8,4,direct_debit,wav,8000,5.38702947845805,CAN YOU PROVIDE ME MORE INFORMATION ABOUT DIRECT DEBITS PLEASE,CAN YOU PROVIDE ME MORE INFORMATION ABOUT DIRECT DEBITS PLEASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9c1d05f96973d67943d4.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b9c1d05f96973d67943d4.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",explain to me how direct debits work,explain to me how direct debits work,8,4,direct_debit,wav,8000,3.925396825396825,CAN YOU EXPLAIN O ME HOW DIRECT ABITS WORK,CAN YOU EXPLAIN O ME HOW DIRECT ABITS WORK
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf2abb1e6d0fbce922aa.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf2abb1e6d0fbce922aa.wav', 'array': array([ 0.        ,  0.        ,  0.00024414, ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",show me my direct debit,show me my direct debit,8,4,direct_debit,wav,8000,5.717414965986395,SHOW ME MY DIRECT DOUBETS,SHOW ME MY DIRECT DOUBETS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b99355f67b421554f637a.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602b99355f67b421554f637a.wav', 'array': array([-0.00024414,  0.        ,  0.00024414, ..., -0.00024414,
        0.        ,  0.00024414]), 'sampling_rate': 8000}",do I have a couple questions regarding direct debits and I'd like to know what direct debits are,do I have a couple questions regarding direct debits and I'd like to know what direct debits are,8,4,direct_debit,wav,8000,5.802630385487529,HELLO I AVE A COUPLE QUESTIONS REGARDING DIRECT DEBBITS AND I LIKE TO KNOW WHAT DIRECT DEPITS ARE,HELLO I AVE A COUPLE QUESTIONS REGARDING DIRECT DEBBITS AND I LIKE TO KNOW WHAT DIRECT DEPITS ARE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf1a05f96973d6794511.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf1a05f96973d6794511.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",I'd like to see my direct debit,I'd like to see my direct debit,8,4,direct_debit,wav,8000,3.498639455782313,I'D LIKE TO SEE MY DIRECT DESETS,I'D LIKE TO SEE MY DIRECT DESETS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf9805f96973d679451a.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602baf9805f96973d679451a.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ...,  0.        ,
        0.        ,  0.        ]), 'sampling_rate': 8000}",I have a question about direct debit,I have a question about direct debit,8,4,direct_debit,wav,8000,4.551156462585034,I HAVE A QUESTION ABOUT DIRECT DEVITS,I HAVE A QUESTION ABOUT DIRECT DEVITS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba473963e11ccd901cc91.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba473963e11ccd901cc91.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",I have a question about direct debit,I have a question about direct debit,8,4,direct_debit,wav,8000,3.925396825396825,I HAVE A QUESTION ABOUT DIRECT DEVETS,I HAVE A QUESTION ABOUT DIRECT DEVETS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba757bb1e6d0fbce920c9.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602ba757bb1e6d0fbce920c9.wav', 'array': array([ 0.        ,  0.        , -0.00024414, ..., -0.00024414,
        0.        , -0.00024414]), 'sampling_rate': 8000}",hi I'm calling today about my direct debit can you show me where I can look at my direct debit thank you,hi I'm calling today about my direct debit can you show me where I can look at my direct debit thank you,8,4,direct_debit,wav,8000,11.178639455782314,I AM CALLING TO DAY ABOUT MY DIRECT DEBITS CAN YOU SHOW ME WHERE I CAN LOOK AT MY DIRECT DEBITS THANK YOU,I AM CALLING TO DAY ABOUT MY DIRECT DEBITS CAN YOU SHOW ME WHERE I CAN LOOK AT MY DIRECT DEBITS THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bae94bb1e6d0fbce92271.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~DIRECT_DEBIT/602bae94bb1e6d0fbce92271.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00048828,
       0.00048828]), 'sampling_rate': 8000}",make a question about my direct debit that I have I don't know if it went into my account and I'd like to know thank you,make a question about my direct debit that I have I don't know if it went into my account and I'd like to know thank you,8,4,direct_debit,wav,8000,8.789387755102041,I HAVE A QUESTION ABOUT MY DIRECT DEBBIT THAT I HAVE I DON'T KNOW IF IT WENT INTO MY ACCOUNT AND I'D LIKE TO KNOW THANK YOU,I HAVE A QUESTION ABOUT MY DIRECT DEBBIT THAT I HAVE I DON'T KNOW IF IT WENT INTO MY ACCOUNT AND I'D LIKE TO KNOW THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602bad08bb1e6d0fbce921dc.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602bad08bb1e6d0fbce921dc.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00073242,
       -0.00097656,  0.        ]), 'sampling_rate': 8000}",tell me about recent transactions on my card,tell me about recent transactions on my card,12,4,latest_transactions,wav,8000,3.925396825396825,THE CAUSE ABOUT LEAPING TRANSACTION ON MY CARD,THE CAUSE ABOUT LEAPING TRANSACTION ON MY CARD
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602bafb1963e11ccd901ce4c.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602bafb1963e11ccd901ce4c.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",hey can I see a history of my most recent transactions please,hey can I see a history of my most recent transactions please,12,4,latest_transactions,wav,8000,10.06938775510204,OCAN I SEE A HISTORY OF MY MOST RECENT TRANSACTIONS PLEASE,OCAN I SEE A HISTORY OF MY MOST RECENT TRANSACTIONS PLEASE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baafbbb1e6d0fbce9217d.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baafbbb1e6d0fbce9217d.wav', 'array': array([0.        , 0.00024414, 0.        , ..., 0.00024414, 0.        ,
       0.        ]), 'sampling_rate': 8000}",hi yeah I was just looking at my account on the Android app for $13.25 which I don't recognize,hi yeah I was just looking at my account on the Android app for $13.25 which I don't recognize,12,4,latest_transactions,wav,8000,26.70938775510204,HI YE I WAS JUST LOOKING AT MY COUNT ON THE ANDROYDAP AND I SAW A PAYMENT IN THE AMOUNT OF TWO HUNDRED THIRTEEN DOLLARS TWENTY FIVE CENTS WHICH I DON'T RECOGNIZE,HI YE I WAS JUST LOOKING AT MY COUNT ON THE ANDROYDAP AND I SAW A PAYMENT IN THE AMOUNT OF TWO HUNDRED THIRTEEN DOLLARS TWENTY FIVE CENTS WHICH I DON'T RECOGNIZE
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba4765f67b421554f63fa.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba4765f67b421554f63fa.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00793457, 0.00402832,
       0.00402832]), 'sampling_rate': 8000}",show me my latest transactions,show me my latest transactions,12,4,latest_transactions,wav,8000,5.205396825396825,SHOW ME MY LATIVE TRANSACTIONS,SHOW ME MY LATIVE TRANSACTIONS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602b9e14963e11ccd901cc20.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602b9e14963e11ccd901cc20.wav', 'array': array([ 0.        ,  0.        ,  0.        , ..., -0.00024414,
        0.00024414, -0.00024414]), 'sampling_rate': 8000}",I'd like to check my recent transactions for any weird activity,I'd like to check my recent transactions for any weird activity,12,4,latest_transactions,wav,8000,7.253378684807256,I'D LIKE TO CHECK MY RECENT TRANSACTIONS FOR ANY WEIRD ACTIVITY,I'D LIKE TO CHECK MY RECENT TRANSACTIONS FOR ANY WEIRD ACTIVITY
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baf41bb1e6d0fbce922b5.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baf41bb1e6d0fbce922b5.wav', 'array': array([0.        , 0.        , 0.00024414, ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",let me know about all my recent transactions,let me know about all my recent transactions,12,4,latest_transactions,wav,8000,4.5226303854875285,LET ME KNOW ABOUT ALL MY RECENT TRANSACTIONS,LET ME KNOW ABOUT ALL MY RECENT TRANSACTIONS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602b9daabb1e6d0fbce91faf.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602b9daabb1e6d0fbce91faf.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",I've been questioned document my last five transactions,I've been questioned document my last five transactions,12,4,latest_transactions,wav,8000,6.826666666666667,I HAVE A PAYMENT THAT'S IN QUESTION CAN YOU RED OCT TO ME MY LAST FIVE TRANSACTIONS,I HAVE A PAYMENT THAT'S IN QUESTION CAN YOU RED OCT TO ME MY LAST FIVE TRANSACTIONS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba276963e11ccd901cc61.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba276963e11ccd901cc61.wav', 'array': array([0.00024414, 0.        , 0.        , ..., 0.00024414, 0.        ,
       0.00024414]), 'sampling_rate': 8000}",I was hoping that you can help me with my most recent transactions,I was hoping that you can help me with my most recent transactions,12,4,latest_transactions,wav,8000,16.896009070294784,I I WAS HOPING THAT YOU COULD HELP ME WITH MY MOST RECENT TRANSACTIONS YET I LOST MY CARD AND I NEED TO KNOW IF THERE IS ANY TRANSACTIONS THOUGT ON THERE THAT I'M NOT AWARE OF THANK YOU,I I WAS HOPING THAT YOU COULD HELP ME WITH MY MOST RECENT TRANSACTIONS YET I LOST MY CARD AND I NEED TO KNOW IF THERE IS ANY TRANSACTIONS THOUGT ON THERE THAT I'M NOT AWARE OF THANK YOU
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba56205f96973d679443e.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba56205f96973d679443e.wav', 'array': array([0.        , 0.00024414, 0.00024414, ..., 0.        , 0.        ,
       0.        ]), 'sampling_rate': 8000}",see my latest transactions,see my latest transactions,12,4,latest_transactions,wav,8000,4.5226303854875285,T AS YE MY LATEST TRANSACTON,T AS YE MY LATEST TRANSACTON
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602b9d7e963e11ccd901cc15.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602b9d7e963e11ccd901cc15.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 8000}",I like to know about my recent transactions I think there's a payment method May that I don't know about,I like to know about my recent transactions I think there's a payment method May that I don't know about,12,4,latest_transactions,wav,8000,8.448027210884353,HI UM I LIKE TONOW TO MY DECENT TRANSACTION I THINE THERE'S A PAYMENT A THEFENA THAT I DON'T KNOW ABOUT,HI UM I LIKE TONOW TO MY DECENT TRANSACTION I THINE THERE'S A PAYMENT A THEFENA THAT I DON'T KNOW ABOUT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602bae0005f96973d67944eb.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602bae0005f96973d67944eb.wav', 'array': array([-0.00024414,  0.00024414,  0.        , ...,  0.        ,
        0.00024414,  0.        ]), 'sampling_rate': 8000}",please show me my last five transactions,please show me my last five transactions,12,4,latest_transactions,wav,8000,4.096009070294785,PLEASE SHET ME MY LAST TO HAVE TRANSACTION,PLEASE SHET ME MY LAST TO HAVE TRANSACTION
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba584963e11ccd901ccb3.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba584963e11ccd901ccb3.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00292969,
        0.0012207 , -0.00073242]), 'sampling_rate': 8000}",mobile payments that I don't know can you show me all of my recent transactions,mobile payments that I don't know can you show me all of my recent transactions,12,4,latest_transactions,wav,8000,6.1440362811791385,ESCUBLE PAYMENT THAT I DON'T KNOW CAN YOU SHOW ME ALL F MY REASON FOR HIS ACTIONS,ESCUBLE PAYMENT THAT I DON'T KNOW CAN YOU SHOW ME ALL F MY REASON FOR HIS ACTIONS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba44cbb1e6d0fbce92037.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602ba44cbb1e6d0fbce92037.wav', 'array': array([-0.00024414,  0.        ,  0.        , ..., -0.00024414,
       -0.00024414, -0.00024414]), 'sampling_rate': 8000}",cuz I want to see my latest transactions on my account can you please show me them this is yes yes yes I would do recognize that,cuz I want to see my latest transactions on my account can you please show me them this is yes yes yes I would do recognize that,12,4,latest_transactions,wav,8000,20.34063492063492,I IM I'M CALLING I BECAUSE I AM GOING TO SEE MY LATEST TRANSACTIONS ON MY ACCOUNT UMCAN YOU PLEASE SHOW ME THEM I THERE'S A PAMENT THAT I DON'T REALLY RECOGNIZE I DON'T KNOW WHAT THIS IS  YES YES YES I DO RECOGNIZE THAT,I IM I'M CALLING I BECAUSE I AM GOING TO SEE MY LATEST TRANSACTIONS ON MY ACCOUNT UMCAN YOU PLEASE SHOW ME THEM I THERE'S A PAMENT THAT I DON'T REALLY RECOGNIZE I DON'T KNOW WHAT THIS IS  YES YES YES I DO RECOGNIZE THAT
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602badb9963e11ccd901cde7.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602badb9963e11ccd901cde7.wav', 'array': array([0.        , 0.        , 0.        , ..., 0.00024414, 0.00024414,
       0.00024414]), 'sampling_rate': 8000}",question but one of my recent transactions,question but one of my recent transactions,12,4,latest_transactions,wav,8000,4.864036281179138,FOR QUESTION ABOUT ONE OF MY RECENT TRANSACTIONS,FOR QUESTION ABOUT ONE OF MY RECENT TRANSACTIONS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baeea963e11ccd901ce14.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baeea963e11ccd901ce14.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.00402832,
       -0.00341797,  0.00073242]), 'sampling_rate': 8000}",show my latest transactions,show my latest transactions,12,4,latest_transactions,wav,8000,7.424036281179139,SHOW MY LATEST TRANSACTIONS,SHOW MY LATEST TRANSACTIONS
/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baf95963e11ccd901ce4a.wav,"{'path': '/root/.cache/huggingface/datasets/downloads/extracted/28aa727f91fee90575c34956bab09d1716cfaf460c6afcba86a10f04a7d58b83/en-US~LATEST_TRANSACTIONS/602baf95963e11ccd901ce4a.wav', 'array': array([ 0.        ,  0.        ,  0.        , ...,  0.        ,
       -0.00024414,  0.00024414]), 'sampling_rate': 8000}",hello this is Robert I have two transactions on my account which I'm not I don't recognize the last five or six transactions in the last 72 hours,hello this is Robert I have two transactions on my account which I'm not I don't recognize the last five or six transactions in the last 72 hours,12,4,latest_transactions,wav,8000,29.18403628117914,HELLO THIS IS ROBERT I HAVE SOME TRANSACTIONS ON MY ACCOUNT WHICH A COUPLE I'M NOT DON'T RECOGNIZE KECO THE LAST FIVE OR SIX TRANSACTIONS IN THE LAST SEVENTY TWO HOURS THANK YOU LOOKE I DO YOU RECOGNIZE FIVE O SIX PAYMENTS ONE I'M A CHUCK ONFOROTHER AND I'LL GET BACK WITH YOU THO DON'T LOOK SO E I BELIEVE FOR SIX TIME YOU OE LATER,HELLO THIS IS ROBERT I HAVE SOME TRANSACTIONS ON MY ACCOUNT WHICH A COUPLE I'M NOT DON'T RECOGNIZE KECO THE LAST FIVE OR SIX TRANSACTIONS IN THE LAST SEVENTY TWO HOURS THANK YOU LOOKE I DO YOU RECOGNIZE FIVE O SIX PAYMENTS ONE I'M A CHUCK ONFOROTHER AND I'LL GET BACK WITH YOU THO DON'T LOOK SO E I BELIEVE FOR SIX TIME YOU OE LATER
